Log_TotalDeaths,Log_TotalAffected,Log_TotalDamage,Log_AdjDamage,Log_DamagePerDeath,Log_Duration,Month_Sin,Month_Cos,FloodSubtype_Code,Region_Code,Start Year,KMeans_Cluster,Risk_Label
0.0,7.650168700845001,0.0,0.0,0.6931471805599453,2.3978952727983707,0.49999999999999994,-0.8660254037844387,2,1,2019,0,Low Risk
0.0,7.0909098220799835,0.0,0.0,0.6931471805599453,1.0986122886681098,0.49999999999999994,-0.8660254037844387,2,3,2019,0,Low Risk
2.302585092994046,12.611541086966115,0.0,0.0,0.09531017980432487,3.9889840465642745,0.8660254037844387,-0.4999999999999998,2,0,2021,0,Low Risk
1.0986122886681098,7.496097345175956,0.0,0.0,0.2876820724517809,0.0,0.8660254037844387,-0.4999999999999998,2,1,2019,0,Low Risk
0.0,7.716906135298388,0.0,0.0,0.6931471805599453,2.1972245773362196,0.8660254037844387,-0.4999999999999998,2,1,2021,0,Low Risk
2.4849066497880004,0.0,0.0,0.0,0.08004270767353643,0.6931471805599453,0.8660254037844387,-0.4999999999999998,2,2,2019,0,Low Risk
0.0,13.028065884659329,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8660254037844387,-0.4999999999999998,2,1,2021,0,Low Risk
2.3978952727983707,0.0,0.0,0.0,0.08701137698962977,0.6931471805599453,1.2246467991473532e-16,-1.0,1,2,2021,0,Low Risk
3.58351893845611,0.0,0.0,0.0,0.02739897418811444,2.1972245773362196,1.0,6.123233995736766e-17,2,2,2019,0,Low Risk
1.0986122886681098,6.398594934535208,12.706850963741102,12.87921862908028,11.608247765913212,1.0986122886681098,1.2246467991473532e-16,-1.0,1,4,2021,1,Medium Risk
0.0,6.456769655572163,13.76421831620775,13.936585945654626,13.764219368837665,1.3862943611198906,1.2246467991473532e-16,-1.0,1,1,2021,1,Medium Risk
0.6931471805599453,4.61512051684126,0.0,0.0,0.4054651081081644,2.5649493574615367,1.2246467991473532e-16,-1.0,3,3,2021,0,Low Risk
1.0986122886681098,5.860786223465865,0.0,0.0,0.2876820724517809,2.70805020110221,0.8660254037844386,0.5000000000000001,1,4,2019,0,Low Risk
3.295836866004329,5.707110264748875,0.0,0.0,0.03636764417087485,2.0794415416798357,0.8660254037844386,0.5000000000000001,1,0,2019,0,Low Risk
0.0,9.105090961257085,0.0,0.0,0.6931471805599453,1.9459101490553132,0.8660254037844386,0.5000000000000001,2,1,2019,0,Low Risk
3.4965075614664802,12.503139294767061,0.0,0.0,0.029852963149681156,4.204692619390966,1.2246467991473532e-16,-1.0,2,0,2021,0,Low Risk
0.0,6.415096959171596,0.0,0.0,0.6931471805599453,0.6931471805599453,1.2246467991473532e-16,-1.0,2,1,2021,0,Low Risk
3.9512437185814275,9.033603193476129,0.0,0.0,0.01904819497069448,2.0794415416798357,0.8660254037844386,0.5000000000000001,2,1,2019,0,Low Risk
0.0,8.662677858158219,0.0,0.0,0.6931471805599453,2.70805020110221,0.49999999999999994,-0.8660254037844387,2,2,2021,0,Low Risk
3.4339872044851463,0.0,0.0,0.0,0.0317486983145803,0.0,0.49999999999999994,0.8660254037844387,1,2,2019,0,Low Risk
2.9444389791664403,0.0,0.0,0.0,0.051293294387550536,3.4339872044851463,0.49999999999999994,0.8660254037844387,2,0,2019,0,Low Risk
1.3862943611198906,9.200391041122515,14.508658238524095,14.739194294111709,13.122365877401204,2.6390573296152584,0.49999999999999994,0.8660254037844387,3,4,2019,1,Medium Risk
3.6888794541139363,11.532247584684265,14.508658238524095,14.681025756126527,10.819798784200161,0.6931471805599453,-0.4999999999999997,-0.8660254037844388,2,3,2021,1,Medium Risk
2.302585092994046,8.605936401250625,0.0,0.0,0.09531017980432487,1.6094379124341003,-2.4492935982947064e-16,1.0,2,2,2018,0,Low Risk
3.091042453358316,10.12667110305036,0.0,0.0,0.04445176257083384,0.6931471805599453,-0.5000000000000004,0.8660254037844384,1,2,2018,0,Low Risk
2.1972245773362196,0.0,10.819798284210286,10.992167343525391,8.62275368707673,1.791759469228055,-0.4999999999999997,-0.8660254037844388,2,1,2021,1,Medium Risk
1.791759469228055,0.0,12.899222326086994,13.147717234738833,11.107477856708941,1.791759469228055,-0.8660254037844386,0.5000000000000001,3,1,2018,1,Medium Risk
0.6931471805599453,10.210604537626516,0.0,0.0,0.4054651081081644,1.9459101490553132,-0.4999999999999997,-0.8660254037844388,2,1,2021,0,Low Risk
4.143134726391533,11.56884255312859,0.0,0.0,0.015748356968139168,4.356708826689592,1.2246467991473532e-16,-1.0,2,0,2021,0,Low Risk
4.2626798770413155,7.886457270977689,12.577639650232573,12.75000610606349,8.315204569968058,1.9459101490553132,-0.8660254037844385,-0.5000000000000004,2,2,2021,1,Medium Risk
2.6390573296152584,3.4011973816621555,0.0,0.0,0.06899287148695145,0.0,-0.5000000000000004,0.8660254037844384,2,2,2018,0,Low Risk
0.0,8.922791623969637,0.0,0.0,0.6931471805599453,4.127134385045092,-0.4999999999999997,-0.8660254037844388,2,0,2021,0,Low Risk
0.0,8.757311846936409,0.0,0.0,0.6931471805599453,3.4657359027997265,1.2246467991473532e-16,-1.0,1,2,2021,0,Low Risk
